_id,timestamp,message.hostname,message.imu.left.accelerations.x,message.imu.left.accelerations.y,message.imu.left.accelerations.z,message.imu.left.gyroscopes.x,message.imu.left.gyroscopes.y,message.imu.left.gyroscopes.z,message.imu.middle.accelerations.x,message.imu.middle.accelerations.y,message.imu.middle.accelerations.z,message.imu.middle.gyroscopes.x,message.imu.middle.gyroscopes.y,message.imu.middle.gyroscopes.z,message.imu.right.accelerations.x,message.imu.right.accelerations.y,message.imu.right.accelerations.z,message.imu.right.gyroscopes.x,message.imu.right.gyroscopes.y,message.imu.right.gyroscopes.z,message.timecode,message.timestamp,message.values[0],message.values[1],message.values[2],message.values[3],message.values[4],message.values[5],message.values[6],message.values[7],message.values[8],message.values[9],message.values[10],message.values[11],message.values[12],message.values[13],message.values[14],message.values[15],message.values[16],message.values[17]
68f65b43c658f28f7d095a7b,2025-10-20T15:54:43.202Z,raspberrypi,-0.12,9.72,0.01,0.06,2.38,39.19,9.93,-0.06,-0.04,2.37,-0.11,-0.12,14.92,39.19,9.27,-43.76,11.28,0.13,33143.29,2025-10-06T07:12:23.296Z,-0.12,9.72,0.01,0.06,2.38,39.19,14.92,39.19,9.27,-43.76,11.28,0.13,9.93,-0.06,-0.04,2.37,-0.11,-0.12
68f65b43c658f28f7d095a7d,2025-10-20T15:54:43.210Z,raspberrypi,2,2.36,0.05,-0.06,9.98,-0.02,-43.76,11.28,0.1,10.36,-0.08,-0.1,-0.05,2.37,39.19,14.92,39.19,9.27,33143.3,2025-10-06T07:12:23.304Z,2,2.36,0.05,-0.06,9.98,-0.02,-0.05,2.37,39.19,14.92,39.19,9.27,-43.76,11.28,0.1,10.36,-0.08,-0.1
68f65b43c658f28f7d095a80,2025-10-20T15:54:43.218Z,raspberrypi,2,2.36,0.05,-0.06,9.98,-0.02,-43.76,11.28,0.1,10.36,-0.08,-0.1,-0.05,2.37,39.19,14.92,39.19,9.27,33143.31,2025-10-06T07:12:23.313Z,2,2.36,0.05,-0.06,9.98,-0.02,-0.05,2.37,39.19,14.92,39.19,9.27,-43.76,11.28,0.1,10.36,-0.08,-0.1
68f65b43c658f28f7d095a82,2025-10-20T15:54:43.226Z,raspberrypi,10.44,-0.07,-0.08,2.34,-0.33,-0.12,39.19,9.27,-43.76,11.28,0.15,9.94,9.99,-0.02,-0.07,2.32,39.19,14.92,33143.32,2025-10-06T07:12:23.321Z,10.44,-0.07,-0.08,2.34,-0.33,-0.12,9.99,-0.02,-0.07,2.32,39.19,14.92,39.19,9.27,-43.76,11.28,0.15,9.94
68f65b43c658f28f7d095a84,2025-10-20T15:54:43.238Z,raspberrypi,10.44,-0.07,-0.08,2.34,-0.33,-0.12,39.19,9.27,-43.76,11.28,0.15,9.94,9.99,-0.02,-0.07,2.32,39.19,14.92,33143.32,2025-10-06T07:12:23.329Z,10.44,-0.07,-0.08,2.34,-0.33,-0.12,9.99,-0.02,-0.07,2.32,39.19,14.92,39.19,9.27,-43.76,11.28,0.15,9.94
68f65b43c658f28f7d095a86,2025-10-20T15:54:43.244Z,raspberrypi,1.28,0.28,9.74,-0.05,-0.04,2.35,39.19,14.92,39.19,9.27,-43.76,11.28,-0.29,0.01,9.95,-0.01,-0.11,2.34,33143.33,2025-10-06T07:12:23.337Z,1.28,0.28,9.74,-0.05,-0.04,2.35,-0.29,0.01,9.95,-0.01,-0.11,2.34,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095a88,2025-10-20T15:54:43.250Z,raspberrypi,1.28,0.28,9.74,-0.05,-0.04,2.35,39.19,14.92,39.19,9.27,-43.76,11.28,-0.29,0.01,9.95,-0.01,-0.11,2.34,33143.34,2025-10-06T07:12:23.345Z,1.28,0.28,9.74,-0.05,-0.04,2.35,-0.29,0.01,9.95,-0.01,-0.11,2.34,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095a8b,2025-10-20T15:54:43.263Z,raspberrypi,19,9.27,-43.76,11.28,0.27,10.2,0.02,-0.07,2.34,39.19,14.92,39.19,-0.11,-0.01,2.34,-0.06,0.02,9.4,33143.35,2025-10-06T07:12:23.353Z,19,9.27,-43.76,11.28,0.27,10.2,-0.11,-0.01,2.34,-0.06,0.02,9.4,0.02,-0.07,2.34,39.19,14.92,39.19
68f65b43c658f28f7d095a8d,2025-10-20T15:54:43.267Z,raspberrypi,19,9.27,-43.76,11.28,0.27,10.2,0.02,-0.07,2.34,39.19,14.92,39.19,-0.11,-0.01,2.34,-0.06,0.02,9.4,33143.36,2025-10-06T07:12:23.361Z,19,9.27,-43.76,11.28,0.27,10.2,-0.11,-0.01,2.34,-0.06,0.02,9.4,0.02,-0.07,2.34,39.19,14.92,39.19
68f65b43c658f28f7d095a8f,2025-10-20T15:54:43.275Z,raspberrypi,0.19,14.92,39.19,9.27,-43.76,11.28,-0.01,9.69,-0.03,-0.11,2.36,39.19,0.21,9.73,0,-0.02,2.35,-0.16,33143.36,2025-10-06T07:12:23.369Z,0.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.73,0,-0.02,2.35,-0.16,-0.01,9.69,-0.03,-0.11,2.36,39.19
68f65b43c658f28f7d095a91,2025-10-20T15:54:43.283Z,raspberrypi,0.19,14.92,39.19,9.27,-43.76,11.28,-0.01,9.69,-0.03,-0.11,2.36,39.19,0.21,9.73,0,-0.02,2.35,-0.16,33143.37,2025-10-06T07:12:23.377Z,0.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.73,0,-0.02,2.35,-0.16,-0.01,9.69,-0.03,-0.11,2.36,39.19
68f65b43c658f28f7d095a93,2025-10-20T15:54:43.291Z,raspberrypi,0.19,14.92,39.19,9.27,-43.76,11.28,-0.01,9.69,-0.03,-0.11,2.36,39.19,0.21,9.73,0,-0.02,2.35,-0.16,33143.38,2025-10-06T07:12:23.386Z,0.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.73,0,-0.02,2.35,-0.16,-0.01,9.69,-0.03,-0.11,2.36,39.19
68f65b43c658f28f7d095a96,2025-10-20T15:54:43.299Z,raspberrypi,-0.01,-0.05,2.35,-0.23,0,9.98,9.27,-43.76,11.28,0.17,9.89,-0.02,-0.04,-0.09,2.34,39.19,14.92,39.19,33143.39,2025-10-06T07:12:23.394Z,-0.01,-0.05,2.35,-0.23,0,9.98,-0.04,-0.09,2.34,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,9.89,-0.02
68f65b43c658f28f7d095a99,2025-10-20T15:54:43.307Z,raspberrypi,-0.01,-0.05,2.35,-0.23,0,9.98,9.27,-43.76,11.28,0.17,9.89,-0.02,-0.04,-0.09,2.34,39.19,14.92,39.19,33143.4,2025-10-06T07:12:23.402Z,-0.01,-0.05,2.35,-0.23,0,9.98,-0.04,-0.09,2.34,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,9.89,-0.02
68f65b43c658f28f7d095a9b,2025-10-20T15:54:43.317Z,raspberrypi,-0.56,-0.04,10.56,-0.01,-0.06,2.34,39.19,14.92,39.19,9.27,-43.76,11.28,-0.52,-0.35,9.86,-0.03,-0.02,2.35,33143.41,2025-10-06T07:12:23.410Z,-0.56,-0.04,10.56,-0.01,-0.06,2.34,-0.52,-0.35,9.86,-0.03,-0.02,2.35,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095a9d,2025-10-20T15:54:43.323Z,raspberrypi,-0.56,-0.04,10.56,-0.01,-0.06,2.34,39.19,14.92,39.19,9.27,-43.76,11.28,-0.52,-0.35,9.86,-0.03,-0.02,2.35,33143.41,2025-10-06T07:12:23.418Z,-0.56,-0.04,10.56,-0.01,-0.06,2.34,-0.52,-0.35,9.86,-0.03,-0.02,2.35,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095a9f,2025-10-20T15:54:43.332Z,raspberrypi,0.27,-43.76,11.28,-0.11,10,0,-0.01,2.33,39.19,14.92,39.19,9.27,-0.01,2.33,-0.39,-0.26,9.73,0.02,33143.42,2025-10-06T07:12:23.426Z,0.27,-43.76,11.28,-0.11,10,0,-0.01,2.33,-0.39,-0.26,9.73,0.02,-0.01,2.33,39.19,14.92,39.19,9.27
68f65b43c658f28f7d095aa2,2025-10-20T15:54:43.340Z,raspberrypi,0.27,-43.76,11.28,-0.11,10,0,-0.01,2.33,39.19,14.92,39.19,9.27,-0.01,2.33,-0.39,-0.26,9.73,0.02,33143.43,2025-10-06T07:12:23.434Z,0.27,-43.76,11.28,-0.11,10,0,-0.01,2.33,-0.39,-0.26,9.73,0.02,-0.01,2.33,39.19,14.92,39.19,9.27
68f65b43c658f28f7d095aa4,2025-10-20T15:54:43.348Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,-0.19,9.97,-0.03,-0.03,2.35,39.19,0.11,9.92,0.01,-0.05,2.34,-0.2,33143.44,2025-10-06T07:12:23.442Z,19,14.92,39.19,9.27,-43.76,11.28,0.11,9.92,0.01,-0.05,2.34,-0.2,-0.19,9.97,-0.03,-0.03,2.35,39.19
68f65b43c658f28f7d095aa6,2025-10-20T15:54:43.356Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,-0.19,9.97,-0.03,-0.03,2.35,39.19,0.11,9.92,0.01,-0.05,2.34,-0.2,33143.45,2025-10-06T07:12:23.450Z,19,14.92,39.19,9.27,-43.76,11.28,0.11,9.92,0.01,-0.05,2.34,-0.2,-0.19,9.97,-0.03,-0.03,2.35,39.19
68f65b43c658f28f7d095aa8,2025-10-20T15:54:43.367Z,raspberrypi,-0.03,2.32,39.19,14.92,39.19,9.27,2.33,-0.24,-0.07,9.62,0.08,-0.07,-43.76,11.28,0.13,10.28,0.01,-0.1,33143.45,2025-10-06T07:12:23.459Z,-0.03,2.32,39.19,14.92,39.19,9.27,-43.76,11.28,0.13,10.28,0.01,-0.1,2.33,-0.24,-0.07,9.62,0.08,-0.07
68f65b43c658f28f7d095aaa,2025-10-20T15:54:43.372Z,raspberrypi,-0.03,2.32,39.19,14.92,39.19,9.27,2.33,-0.24,-0.07,9.62,0.08,-0.07,-43.76,11.28,0.13,10.28,0.01,-0.1,33143.46,2025-10-06T07:12:23.467Z,-0.03,2.32,39.19,14.92,39.19,9.27,-43.76,11.28,0.13,10.28,0.01,-0.1,2.33,-0.24,-0.07,9.62,0.08,-0.07
68f65b43c658f28f7d095aad,2025-10-20T15:54:43.381Z,raspberrypi,3,9.55,0.07,-0.08,2.33,39.19,9.75,0.03,-0.08,2.3,-0.35,0.02,14.92,39.19,9.27,-43.76,11.28,0.24,33143.47,2025-10-06T07:12:23.475Z,3,9.55,0.07,-0.08,2.33,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,9.75,0.03,-0.08,2.3,-0.35,0.02
68f65b43c658f28f7d095aaf,2025-10-20T15:54:43.388Z,raspberrypi,3,9.55,0.07,-0.08,2.33,39.19,9.75,0.03,-0.08,2.3,-0.35,0.02,14.92,39.19,9.27,-43.76,11.28,0.24,33143.48,2025-10-06T07:12:23.483Z,3,9.55,0.07,-0.08,2.33,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,9.75,0.03,-0.08,2.3,-0.35,0.02
68f65b43c658f28f7d095ab1,2025-10-20T15:54:43.396Z,raspberrypi,8,-0.39,-0.06,9.45,0.01,-0.06,11.28,0.21,9.94,0.02,-0.03,2.3,2.3,39.19,14.92,39.19,9.27,-43.76,33143.49,2025-10-06T07:12:23.491Z,8,-0.39,-0.06,9.45,0.01,-0.06,2.3,39.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.94,0.02,-0.03,2.3
68f65b43c658f28f7d095ab3,2025-10-20T15:54:43.405Z,raspberrypi,8,-0.39,-0.06,9.45,0.01,-0.06,11.28,0.21,9.94,0.02,-0.03,2.3,2.3,39.19,14.92,39.19,9.27,-43.76,33143.49,2025-10-06T07:12:23.499Z,8,-0.39,-0.06,9.45,0.01,-0.06,2.3,39.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.94,0.02,-0.03,2.3
68f65b43c658f28f7d095ab5,2025-10-20T15:54:43.413Z,raspberrypi,8,-0.39,-0.06,9.45,0.01,-0.06,11.28,0.21,9.94,0.02,-0.03,2.3,2.3,39.19,14.92,39.19,9.27,-43.76,33143.5,2025-10-06T07:12:23.507Z,8,-0.39,-0.06,9.45,0.01,-0.06,2.3,39.19,14.92,39.19,9.27,-43.76,11.28,0.21,9.94,0.02,-0.03,2.3
68f65b43c658f28f7d095ab8,2025-10-20T15:54:43.421Z,raspberrypi,19,9.27,-43.76,11.28,0.17,10.18,-0.01,-0.05,2.31,39.19,14.92,39.19,0.03,-0.02,2.32,-0.22,-0.1,9.6,33143.51,2025-10-06T07:12:23.515Z,19,9.27,-43.76,11.28,0.17,10.18,0.03,-0.02,2.32,-0.22,-0.1,9.6,-0.01,-0.05,2.31,39.19,14.92,39.19
68f65b43c658f28f7d095aba,2025-10-20T15:54:43.429Z,raspberrypi,19,9.27,-43.76,11.28,0.17,10.18,-0.01,-0.05,2.31,39.19,14.92,39.19,0.03,-0.02,2.32,-0.22,-0.1,9.6,33143.52,2025-10-06T07:12:23.523Z,19,9.27,-43.76,11.28,0.17,10.18,0.03,-0.02,2.32,-0.22,-0.1,9.6,-0.01,-0.05,2.31,39.19,14.92,39.19
68f65b43c658f28f7d095abc,2025-10-20T15:54:43.437Z,raspberrypi,39.19,14.92,39.19,9.27,-43.76,11.28,-0.17,9.81,-0.01,-0.07,2.29,39.19,0.14,9.92,0.04,-0.04,2.29,-0.26,33143.53,2025-10-06T07:12:23.532Z,39.19,14.92,39.19,9.27,-43.76,11.28,0.14,9.92,0.04,-0.04,2.29,-0.26,-0.17,9.81,-0.01,-0.07,2.29,39.19
68f65b43c658f28f7d095abe,2025-10-20T15:54:43.445Z,raspberrypi,39.19,14.92,39.19,9.27,-43.76,11.28,-0.17,9.81,-0.01,-0.07,2.29,39.19,0.14,9.92,0.04,-0.04,2.29,-0.26,33143.54,2025-10-06T07:12:23.540Z,39.19,14.92,39.19,9.27,-43.76,11.28,0.14,9.92,0.04,-0.04,2.29,-0.26,-0.17,9.81,-0.01,-0.07,2.29,39.19
68f65b43c658f28f7d095ac0,2025-10-20T15:54:43.453Z,raspberrypi,0.02,-0.07,2.29,39.19,14.92,39.19,-0.06,2.29,-0.44,-0.35,10.01,0.01,9.27,-43.76,11.28,-0.1,9.96,0.02,33143.54,2025-10-06T07:12:23.548Z,0.02,-0.07,2.29,39.19,14.92,39.19,9.27,-43.76,11.28,-0.1,9.96,0.02,-0.06,2.29,-0.44,-0.35,10.01,0.01
68f65b43c658f28f7d095ac3,2025-10-20T15:54:43.466Z,raspberrypi,0.02,-0.07,2.29,39.19,14.92,39.19,-0.06,2.29,-0.44,-0.35,10.01,0.01,9.27,-43.76,11.28,-0.1,9.96,0.02,33143.55,2025-10-06T07:12:23.556Z,0.02,-0.07,2.29,39.19,14.92,39.19,9.27,-43.76,11.28,-0.1,9.96,0.02,-0.06,2.29,-0.44,-0.35,10.01,0.01
68f65b43c658f28f7d095ac5,2025-10-20T15:54:43.470Z,raspberrypi,0.51,-0.36,9.62,0.04,-0.04,2.24,-0.08,10.15,0.03,-0.09,2.25,-0.39,39.19,14.92,39.19,9.27,-43.76,11.28,33143.56,2025-10-06T07:12:23.564Z,0.51,-0.36,9.62,0.04,-0.04,2.24,39.19,14.92,39.19,9.27,-43.76,11.28,-0.08,10.15,0.03,-0.09,2.25,-0.39
68f65b43c658f28f7d095ac7,2025-10-20T15:54:43.478Z,raspberrypi,0.51,-0.36,9.62,0.04,-0.04,2.24,-0.08,10.15,0.03,-0.09,2.25,-0.39,39.19,14.92,39.19,9.27,-43.76,11.28,33143.57,2025-10-06T07:12:23.572Z,0.51,-0.36,9.62,0.04,-0.04,2.24,39.19,14.92,39.19,9.27,-43.76,11.28,-0.08,10.15,0.03,-0.09,2.25,-0.39
68f65b43c658f28f7d095ac9,2025-10-20T15:54:43.486Z,raspberrypi,-0.08,2.26,-0.47,-0.27,9.88,0.05,-43.76,11.28,0.02,9.79,0.04,-0.07,-0.02,2.27,39.19,14.92,39.19,9.27,33143.58,2025-10-06T07:12:23.580Z,-0.08,2.26,-0.47,-0.27,9.88,0.05,-0.02,2.27,39.19,14.92,39.19,9.27,-43.76,11.28,0.02,9.79,0.04,-0.07
68f65b43c658f28f7d095acc,2025-10-20T15:54:43.494Z,raspberrypi,-0.08,2.26,-0.47,-0.27,9.88,0.05,-43.76,11.28,0.02,9.79,0.04,-0.07,-0.02,2.27,39.19,14.92,39.19,9.27,33143.58,2025-10-06T07:12:23.588Z,-0.08,2.26,-0.47,-0.27,9.88,0.05,-0.02,2.27,39.19,14.92,39.19,9.27,-43.76,11.28,0.02,9.79,0.04,-0.07
68f65b43c658f28f7d095ace,2025-10-20T15:54:43.502Z,raspberrypi,22,9.88,0.08,-0.05,2.24,-0.29,14.92,39.19,9.27,-43.76,11.28,0.23,-0.09,10.02,-0.01,-0.01,2.27,39.19,33143.59,2025-10-06T07:12:23.596Z,22,9.88,0.08,-0.05,2.24,-0.29,-0.09,10.02,-0.01,-0.01,2.27,39.19,14.92,39.19,9.27,-43.76,11.28,0.23
68f65b43c658f28f7d095ad0,2025-10-20T15:54:43.510Z,raspberrypi,22,9.88,0.08,-0.05,2.24,-0.29,14.92,39.19,9.27,-43.76,11.28,0.23,-0.09,10.02,-0.01,-0.01,2.27,39.19,33143.6,2025-10-06T07:12:23.605Z,22,9.88,0.08,-0.05,2.24,-0.29,-0.09,10.02,-0.01,-0.01,2.27,39.19,14.92,39.19,9.27,-43.76,11.28,0.23
68f65b43c658f28f7d095ad2,2025-10-20T15:54:43.522Z,raspberrypi,0.28,0.25,10.12,0.01,-0.07,2.25,39.19,14.92,39.19,9.27,-43.76,11.28,-0.37,0,9.85,-0.01,-0.02,2.24,33143.61,2025-10-06T07:12:23.613Z,0.28,0.25,10.12,0.01,-0.07,2.25,-0.37,0,9.85,-0.01,-0.02,2.24,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095ad4,2025-10-20T15:54:43.526Z,raspberrypi,0.28,0.25,10.12,0.01,-0.07,2.25,39.19,14.92,39.19,9.27,-43.76,11.28,-0.37,0,9.85,-0.01,-0.02,2.24,33143.62,2025-10-06T07:12:23.621Z,0.28,0.25,10.12,0.01,-0.07,2.25,-0.37,0,9.85,-0.01,-0.02,2.24,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095ad6,2025-10-20T15:54:43.534Z,raspberrypi,9.27,-43.76,11.28,0.24,10.04,0.04,-0.04,2.26,39.19,14.92,39.19,9.27,-0.04,2.25,-0.41,-0.07,9.92,-0.04,33143.62,2025-10-06T07:12:23.629Z,9.27,-43.76,11.28,0.24,10.04,0.04,-0.04,2.25,-0.41,-0.07,9.92,-0.04,-0.04,2.26,39.19,14.92,39.19,9.27
68f65b43c658f28f7d095ad9,2025-10-20T15:54:43.545Z,raspberrypi,9.27,-43.76,11.28,0.24,10.04,0.04,-0.04,2.26,39.19,14.92,39.19,9.27,-0.04,2.25,-0.41,-0.07,9.92,-0.04,33143.63,2025-10-06T07:12:23.637Z,9.27,-43.76,11.28,0.24,10.04,0.04,-0.04,2.25,-0.41,-0.07,9.92,-0.04,-0.04,2.26,39.19,14.92,39.19,9.27
68f65b43c658f28f7d095adb,2025-10-20T15:54:43.552Z,raspberrypi,9.27,-43.76,11.28,0.24,10.04,0.04,-0.04,2.26,39.19,14.92,39.19,9.27,-0.04,2.25,-0.41,-0.07,9.92,-0.04,33143.64,2025-10-06T07:12:23.645Z,9.27,-43.76,11.28,0.24,10.04,0.04,-0.04,2.25,-0.41,-0.07,9.92,-0.04,-0.04,2.26,39.19,14.92,39.19,9.27
68f65b43c658f28f7d095add,2025-10-20T15:54:43.558Z,raspberrypi,2.23,-0.58,-0.36,9.62,0.01,-0.05,11.28,-0.05,10.08,-0.01,-0.05,2.23,2.25,39.19,14.92,39.19,9.27,-43.76,33143.65,2025-10-06T07:12:23.653Z,2.23,-0.58,-0.36,9.62,0.01,-0.05,2.25,39.19,14.92,39.19,9.27,-43.76,11.28,-0.05,10.08,-0.01,-0.05,2.23
68f65b43c658f28f7d095adf,2025-10-20T15:54:43.568Z,raspberrypi,2.23,-0.58,-0.36,9.62,0.01,-0.05,11.28,-0.05,10.08,-0.01,-0.05,2.23,2.25,39.19,14.92,39.19,9.27,-43.76,33143.66,2025-10-06T07:12:23.661Z,2.23,-0.58,-0.36,9.62,0.01,-0.05,2.25,39.19,14.92,39.19,9.27,-43.76,11.28,-0.05,10.08,-0.01,-0.05,2.23
68f65b43c658f28f7d095ae1,2025-10-20T15:54:43.575Z,raspberrypi,10.17,0.03,-0.07,2.19,-0.55,-0.38,39.19,9.27,-43.76,11.28,0,9.99,9.49,0.06,-0.1,2.17,39.19,14.92,33143.66,2025-10-06T07:12:23.669Z,10.17,0.03,-0.07,2.19,-0.55,-0.38,9.49,0.06,-0.1,2.17,39.19,14.92,39.19,9.27,-43.76,11.28,0,9.99
68f65b43c658f28f7d095ae4,2025-10-20T15:54:43.583Z,raspberrypi,10.17,0.03,-0.07,2.19,-0.55,-0.38,39.19,9.27,-43.76,11.28,0,9.99,9.49,0.06,-0.1,2.17,39.19,14.92,33143.67,2025-10-06T07:12:23.678Z,10.17,0.03,-0.07,2.19,-0.55,-0.38,9.49,0.06,-0.1,2.17,39.19,14.92,39.19,9.27,-43.76,11.28,0,9.99
68f65b43c658f28f7d095ae6,2025-10-20T15:54:43.592Z,raspberrypi,8,-0.02,9.86,0.01,-0.07,2.17,39.19,14.92,39.19,9.27,-43.76,11.28,-0.38,-0.18,10.04,-0.01,-0.1,2.2,33143.68,2025-10-06T07:12:23.686Z,8,-0.02,9.86,0.01,-0.07,2.17,-0.38,-0.18,10.04,-0.01,-0.1,2.2,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095ae8,2025-10-20T15:54:43.599Z,raspberrypi,8,-0.02,9.86,0.01,-0.07,2.17,39.19,14.92,39.19,9.27,-43.76,11.28,-0.38,-0.18,10.04,-0.01,-0.1,2.2,33143.69,2025-10-06T07:12:23.694Z,8,-0.02,9.86,0.01,-0.07,2.17,-0.38,-0.18,10.04,-0.01,-0.1,2.2,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b43c658f28f7d095aea,2025-10-20T15:54:43.607Z,raspberrypi,9.27,-43.76,11.28,0.1,10.23,0.01,-0.11,2.18,39.19,14.92,39.19,9.27,-0.1,2.17,-0.47,-0.24,10.1,-0.06,33143.7,2025-10-06T07:12:23.702Z,9.27,-43.76,11.28,0.1,10.23,0.01,-0.1,2.17,-0.47,-0.24,10.1,-0.06,-0.11,2.18,39.19,14.92,39.19,9.27
68f65b43c658f28f7d095aed,2025-10-20T15:54:43.617Z,raspberrypi,9.27,-43.76,11.28,0.1,10.23,0.01,-0.11,2.18,39.19,14.92,39.19,9.27,-0.1,2.17,-0.47,-0.24,10.1,-0.06,33143.71,2025-10-06T07:12:23.710Z,9.27,-43.76,11.28,0.1,10.23,0.01,-0.1,2.17,-0.47,-0.24,10.1,-0.06,-0.11,2.18,39.19,14.92,39.19,9.27
68f65b43c658f28f7d095aef,2025-10-20T15:54:43.624Z,raspberrypi,9.19,14.92,39.19,9.27,-43.76,11.28,-0.23,9.77,0.01,-0.1,2.12,39.19,0.1,10.09,-0.01,-0.08,2.15,-0.68,33143.71,2025-10-06T07:12:23.718Z,9.19,14.92,39.19,9.27,-43.76,11.28,0.1,10.09,-0.01,-0.08,2.15,-0.68,-0.23,9.77,0.01,-0.1,2.12,39.19
68f65b43c658f28f7d095af1,2025-10-20T15:54:43.632Z,raspberrypi,9.19,14.92,39.19,9.27,-43.76,11.28,-0.23,9.77,0.01,-0.1,2.12,39.19,0.1,10.09,-0.01,-0.08,2.15,-0.68,33143.72,2025-10-06T07:12:23.726Z,9.19,14.92,39.19,9.27,-43.76,11.28,0.1,10.09,-0.01,-0.08,2.15,-0.68,-0.23,9.77,0.01,-0.1,2.12,39.19
68f65b43c658f28f7d095af3,2025-10-20T15:54:43.640Z,raspberrypi,2,-0.11,2.11,39.19,14.92,39.19,-0.09,2.12,-0.76,-0.25,9.6,-0.03,9.27,-43.76,11.28,0.04,9.97,0.01,33143.73,2025-10-06T07:12:23.734Z,2,-0.11,2.11,39.19,14.92,39.19,9.27,-43.76,11.28,0.04,9.97,0.01,-0.09,2.12,-0.76,-0.25,9.6,-0.03
68f65b43c658f28f7d095af5,2025-10-20T15:54:43.648Z,raspberrypi,2,-0.11,2.11,39.19,14.92,39.19,-0.09,2.12,-0.76,-0.25,9.6,-0.03,9.27,-43.76,11.28,0.04,9.97,0.01,33143.74,2025-10-06T07:12:23.742Z,2,-0.11,2.11,39.19,14.92,39.19,9.27,-43.76,11.28,0.04,9.97,0.01,-0.09,2.12,-0.76,-0.25,9.6,-0.03
68f65b43c658f28f7d095af8,2025-10-20T15:54:43.656Z,raspberrypi,0,-0.26,9.78,-0.05,-0.07,2.09,-0.01,9.96,0,-0.08,2.1,-0.82,39.19,14.92,39.19,9.27,-43.76,11.28,33143.75,2025-10-06T07:12:23.751Z,0,-0.26,9.78,-0.05,-0.07,2.09,39.19,14.92,39.19,9.27,-43.76,11.28,-0.01,9.96,0,-0.08,2.1,-0.82
68f65b43c658f28f7d095afa,2025-10-20T15:54:43.664Z,raspberrypi,0,-0.26,9.78,-0.05,-0.07,2.09,-0.01,9.96,0,-0.08,2.1,-0.82,39.19,14.92,39.19,9.27,-43.76,11.28,33143.75,2025-10-06T07:12:23.759Z,0,-0.26,9.78,-0.05,-0.07,2.09,39.19,14.92,39.19,9.27,-43.76,11.28,-0.01,9.96,0,-0.08,2.1,-0.82
68f65b43c658f28f7d095afc,2025-10-20T15:54:43.674Z,raspberrypi,1,-0.04,2.07,-0.96,-0.37,9.95,9.27,-43.76,11.28,-0.13,10.02,-0.01,-0.04,-0.05,2.08,39.19,14.92,39.19,33143.76,2025-10-06T07:12:23.767Z,1,-0.04,2.07,-0.96,-0.37,9.95,-0.04,-0.05,2.08,39.19,14.92,39.19,9.27,-43.76,11.28,-0.13,10.02,-0.01
68f65b43c658f28f7d095afe,2025-10-20T15:54:43.680Z,raspberrypi,1,-0.04,2.07,-0.96,-0.37,9.95,9.27,-43.76,11.28,-0.13,10.02,-0.01,-0.04,-0.05,2.08,39.19,14.92,39.19,33143.77,2025-10-06T07:12:23.775Z,1,-0.04,2.07,-0.96,-0.37,9.95,-0.04,-0.05,2.08,39.19,14.92,39.19,9.27,-43.76,11.28,-0.13,10.02,-0.01
68f65b43c658f28f7d095b00,2025-10-20T15:54:43.689Z,raspberrypi,1,-0.04,2.07,-0.96,-0.37,9.95,9.27,-43.76,11.28,-0.13,10.02,-0.01,-0.04,-0.05,2.08,39.19,14.92,39.19,33143.78,2025-10-06T07:12:23.783Z,1,-0.04,2.07,-0.96,-0.37,9.95,-0.04,-0.05,2.08,39.19,14.92,39.19,9.27,-43.76,11.28,-0.13,10.02,-0.01
68f65b43c658f28f7d095b03,2025-10-20T15:54:43.696Z,raspberrypi,6,39.19,14.92,39.19,9.27,-43.76,-0.78,-0.23,9.82,0.02,-0.12,2.05,11.28,-0.06,10.02,-0.01,-0.05,2.06,33143.79,2025-10-06T07:12:23.791Z,6,39.19,14.92,39.19,9.27,-43.76,11.28,-0.06,10.02,-0.01,-0.05,2.06,-0.78,-0.23,9.82,0.02,-0.12,2.05
